Product ID,Date,Demand Store ID,Sales Quantity,Demand Price,Promotions,Seasonality Factors,External Factors,Demand Trend,Customer Segments,Inventory Store ID,Stock Levels,Supplier Lead Time (days),Stockout Frequency,Reorder Point,Expiry Date,Warehouse Capacity,Order Fulfillment Time (days),Pricing Store ID,Pricing Price,Competitor Prices,Discounts,Sales Volume,Customer Reviews,Return Rate (%),Storage Cost,Elasticity Index
1774,2024-05-04,99,465,96.82,Yes,Festival,Economic Indicator,Increasing,Budget,76,691,3,11,55,2024-10-12,1067,1,61,36.05,11.8,2.79,456,2,4.68,7.82,1.53
1774,2024-05-04,99,465,96.82,Yes,Festival,Economic Indicator,Increasing,Budget,85,856,17,2,128,2024-11-24,4296,10,61,36.05,11.8,2.79,456,2,4.68,7.82,1.53
9476,2024-08-08,85,217,89.07,Yes,Holiday,Economic Indicator,Increasing,Regular,83,744,23,14,176,2024-10-23,4258,3,5,94.2,22.0,17.95,300,4,14.65,7.46,2.41
9476,2024-08-08,85,217,89.07,Yes,Holiday,Economic Indicator,Increasing,Regular,79,945,26,14,115,2024-06-07,3458,9,5,94.2,22.0,17.95,300,4,14.65,7.46,2.41
9476,2024-08-08,85,217,89.07,Yes,Holiday,Economic Indicator,Increasing,Regular,11,686,5,5,64,2024-03-08,4137,10,5,94.2,22.0,17.95,300,4,14.65,7.46,2.41
9188,2024-09-17,42,327,59.06,Yes,Holiday,,Stable,Budget,25,193,28,8,176,2024-01-28,1600,5,84,90.29,63.59,42.0,300,1,7.22,4.39,1.68
9188,2024-09-17,42,327,59.06,Yes,Holiday,,Stable,Budget,77,1,2,13,141,2024-01-22,3530,3,84,90.29,63.59,42.0,300,1,7.22,4.39,1.68
4687,2024-06-29,35,327,61.87,No,Holiday,,Increasing,Premium,89,817,26,14,127,2024-12-06,1649,1,26,42.45,23.97,13.0,422,1,7.62,7.8,1.39
7126,2024-11-25,50,106,26.98,No,Festival,Economic Indicator,Increasing,Budget,9,692,4,16,96,2024-03-09,3852,8,40,7.3,75.11,7.56,107,2,16.9,1.38,2.47
7126,2024-11-25,50,106,26.98,No,Festival,Economic Indicator,Increasing,Budget,9,692,4,16,96,2024-03-09,3852,8,48,67.52,20.47,48.65,473,3,2.14,9.54,1.9
7126,2024-11-25,50,106,26.98,No,Festival,Economic Indicator,Increasing,Budget,9,692,4,16,96,2024-03-09,3852,8,13,78.45,26.05,16.82,422,1,5.99,7.94,2.02
7126,2024-11-25,50,106,26.98,No,Festival,Economic Indicator,Increasing,Budget,38,842,22,19,191,2024-06-16,4398,7,40,7.3,75.11,7.56,107,2,16.9,1.38,2.47
7126,2024-11-25,50,106,26.98,No,Festival,Economic Indicator,Increasing,Budget,38,842,22,19,191,2024-06-16,4398,7,48,67.52,20.47,48.65,473,3,2.14,9.54,1.9
7126,2024-11-25,50,106,26.98,No,Festival,Economic Indicator,Increasing,Budget,38,842,22,19,191,2024-06-16,4398,7,13,78.45,26.05,16.82,422,1,5.99,7.94,2.02
4539,2024-04-17,66,150,50.93,Yes,Festival,Weather,Increasing,Premium,84,781,7,2,113,2024-09-06,1365,13,29,53.45,14.41,8.08,17,3,8.07,9.2,0.76
4539,2024-04-17,66,150,50.93,Yes,Festival,Weather,Increasing,Premium,84,781,7,2,113,2024-09-06,1365,13,26,96.09,53.43,43.37,185,1,2.59,5.26,1.99
4539,2024-04-17,66,150,50.93,Yes,Festival,Weather,Increasing,Premium,84,781,7,2,113,2024-09-06,1365,13,62,57.29,84.05,46.48,393,4,10.2,8.45,1.96
4539,2024-04-17,66,150,50.93,Yes,Festival,Weather,Increasing,Premium,84,781,7,2,113,2024-09-06,1365,13,71,47.93,47.38,45.63,152,1,6.59,1.57,2.38
4539,2024-04-17,66,150,50.93,Yes,Festival,Weather,Increasing,Premium,84,781,7,2,113,2024-09-06,1365,13,43,54.93,71.62,44.01,499,3,5.74,5.25,2.25
1517,2024-11-17,70,251,77.06,Yes,Holiday,Competitor Pricing,Increasing,Budget,81,172,20,16,185,2024-06-07,3928,5,52,67.96,64.49,28.67,108,3,2.73,6.51,0.86
9044,2024-07-22,13,421,32.47,Yes,Holiday,Weather,Stable,Regular,57,908,22,16,21,2024-12-14,4431,5,1,96.95,98.36,37.03,82,4,4.32,3.68,0.66
9044,2024-07-22,13,421,32.47,Yes,Holiday,Weather,Stable,Regular,41,2,6,15,61,2024-05-29,3708,3,1,96.95,98.36,37.03,82,4,4.32,3.68,0.66
9044,2024-07-22,13,421,32.47,Yes,Holiday,Weather,Stable,Regular,34,541,18,14,120,2024-02-22,3040,12,1,96.95,98.36,37.03,82,4,4.32,3.68,0.66
9366,2024-03-16,74,400,92.29,Yes,Festival,Economic Indicator,Stable,Premium,2,959,25,1,105,2024-12-01,1074,14,69,45.15,99.67,27.6,166,2,19.03,7.24,1.06
9366,2024-03-16,74,400,92.29,Yes,Festival,Economic Indicator,Stable,Premium,2,959,25,1,105,2024-12-01,1074,14,83,99.62,58.05,3.39,408,4,1.8,5.46,1.7
5582,2024-03-12,28,20,49.98,Yes,Festival,,Increasing,Regular,26,253,14,15,185,2024-08-01,1830,2,44,23.49,30.55,43.49,130,2,8.66,3.14,2.19
5582,2024-03-12,28,20,49.98,Yes,Festival,,Increasing,Regular,32,235,6,18,173,2024-03-02,4307,6,44,23.49,30.55,43.49,130,2,8.66,3.14,2.19
8466,2024-08-11,6,486,61.29,Yes,Holiday,Economic Indicator,Stable,Regular,72,535,21,13,23,2024-05-21,1229,13,67,78.79,15.36,39.86,114,3,19.41,4.2,1.2
8466,2024-08-11,6,486,61.29,Yes,Holiday,Economic Indicator,Stable,Regular,39,656,18,3,41,2024-04-24,3020,2,67,78.79,15.36,39.86,114,3,19.41,4.2,1.2
5097,2024-04-30,5,339,84.12,No,Holiday,Weather,Stable,Regular,61,828,17,7,172,2024-09-16,1672,12,93,5.74,30.96,32.91,114,1,2.96,8.15,1.33
5097,2024-04-30,5,339,84.12,No,Holiday,Weather,Stable,Regular,60,925,2,2,92,2024-04-24,1766,4,93,5.74,30.96,32.91,114,1,2.96,8.15,1.33
5097,2024-04-30,5,339,84.12,No,Holiday,Weather,Stable,Regular,4,44,15,11,76,2024-08-12,1132,6,93,5.74,30.96,32.91,114,1,2.96,8.15,1.33
1987,2024-05-25,27,74,19.17,No,Holiday,Weather,Stable,Premium,9,264,6,17,191,2024-08-19,4444,10,23,65.37,41.7,1.33,240,2,14.97,9.62,1.52
3430,2024-02-01,17,17,61.61,No,Festival,Competitor Pricing,Increasing,Premium,34,355,21,4,188,2024-09-23,3269,1,24,57.8,87.0,16.78,210,4,6.83,8.63,0.54
3430,2024-02-01,17,17,61.61,No,Festival,Competitor Pricing,Increasing,Premium,34,355,21,4,188,2024-09-23,3269,1,46,97.13,74.45,22.06,465,4,2.02,5.22,0.58
3430,2024-02-01,17,17,61.61,No,Festival,Competitor Pricing,Increasing,Premium,34,355,21,4,188,2024-09-23,3269,1,78,93.68,36.65,47.57,285,2,8.52,8.88,0.94
3430,2024-02-01,17,17,61.61,No,Festival,Competitor Pricing,Increasing,Premium,18,304,22,11,13,2024-03-11,1563,3,24,57.8,87.0,16.78,210,4,6.83,8.63,0.54
3430,2024-02-01,17,17,61.61,No,Festival,Competitor Pricing,Increasing,Premium,18,304,22,11,13,2024-03-11,1563,3,46,97.13,74.45,22.06,465,4,2.02,5.22,0.58
3430,2024-02-01,17,17,61.61,No,Festival,Competitor Pricing,Increasing,Premium,18,304,22,11,13,2024-03-11,1563,3,78,93.68,36.65,47.57,285,2,8.52,8.88,0.94
3430,2024-02-01,17,17,61.61,No,Festival,Competitor Pricing,Increasing,Premium,62,523,22,7,56,2024-07-15,4425,14,24,57.8,87.0,16.78,210,4,6.83,8.63,0.54
3430,2024-02-01,17,17,61.61,No,Festival,Competitor Pricing,Increasing,Premium,62,523,22,7,56,2024-07-15,4425,14,46,97.13,74.45,22.06,465,4,2.02,5.22,0.58
3430,2024-02-01,17,17,61.61,No,Festival,Competitor Pricing,Increasing,Premium,62,523,22,7,56,2024-07-15,4425,14,78,93.68,36.65,47.57,285,2,8.52,8.88,0.94
3430,2024-02-01,17,17,61.61,No,Festival,Competitor Pricing,Increasing,Premium,44,671,2,9,68,2024-11-04,1461,2,24,57.8,87.0,16.78,210,4,6.83,8.63,0.54
3430,2024-02-01,17,17,61.61,No,Festival,Competitor Pricing,Increasing,Premium,44,671,2,9,68,2024-11-04,1461,2,46,97.13,74.45,22.06,465,4,2.02,5.22,0.58
3430,2024-02-01,17,17,61.61,No,Festival,Competitor Pricing,Increasing,Premium,44,671,2,9,68,2024-11-04,1461,2,78,93.68,36.65,47.57,285,2,8.52,8.88,0.94
1075,2024-10-13,36,145,22.26,No,Holiday,,Stable,Budget,19,79,19,5,142,2024-08-29,1060,4,18,79.96,89.54,32.74,3,4,12.75,5.5,1.84
1075,2024-10-13,36,145,22.26,No,Holiday,,Stable,Budget,42,315,1,15,115,2024-09-20,3799,9,18,79.96,89.54,32.74,3,4,12.75,5.5,1.84
1075,2024-10-13,36,145,22.26,No,Holiday,,Stable,Budget,66,290,6,7,148,2024-08-03,1386,4,18,79.96,89.54,32.74,3,4,12.75,5.5,1.84
5839,2024-11-15,72,416,84.94,Yes,Festival,Economic Indicator,Increasing,Premium,50,113,29,13,174,2024-05-06,1367,8,98,93.89,34.59,41.72,82,1,3.87,3.41,2.42
5839,2024-11-15,72,416,84.94,Yes,Festival,Economic Indicator,Increasing,Premium,50,113,29,13,174,2024-05-06,1367,8,61,85.82,53.64,32.32,222,1,4.39,3.89,1.33
5839,2024-11-15,72,416,84.94,Yes,Festival,Economic Indicator,Increasing,Premium,50,113,29,13,174,2024-05-06,1367,8,87,18.04,41.99,36.04,218,3,4.75,4.69,0.75
5839,2024-11-15,72,416,84.94,Yes,Festival,Economic Indicator,Increasing,Premium,50,113,29,13,174,2024-05-06,1367,8,18,28.2,18.31,25.62,108,1,4.13,1.41,1.1
5839,2024-11-15,72,416,84.94,Yes,Festival,Economic Indicator,Increasing,Premium,55,755,5,4,121,2024-03-24,4526,13,98,93.89,34.59,41.72,82,1,3.87,3.41,2.42
5839,2024-11-15,72,416,84.94,Yes,Festival,Economic Indicator,Increasing,Premium,55,755,5,4,121,2024-03-24,4526,13,61,85.82,53.64,32.32,222,1,4.39,3.89,1.33
5839,2024-11-15,72,416,84.94,Yes,Festival,Economic Indicator,Increasing,Premium,55,755,5,4,121,2024-03-24,4526,13,87,18.04,41.99,36.04,218,3,4.75,4.69,0.75
5839,2024-11-15,72,416,84.94,Yes,Festival,Economic Indicator,Increasing,Premium,55,755,5,4,121,2024-03-24,4526,13,18,28.2,18.31,25.62,108,1,4.13,1.41,1.1
5839,2024-11-15,72,416,84.94,Yes,Festival,Economic Indicator,Increasing,Premium,21,929,6,2,147,2024-07-14,3397,12,98,93.89,34.59,41.72,82,1,3.87,3.41,2.42
5839,2024-11-15,72,416,84.94,Yes,Festival,Economic Indicator,Increasing,Premium,21,929,6,2,147,2024-07-14,3397,12,61,85.82,53.64,32.32,222,1,4.39,3.89,1.33
5839,2024-11-15,72,416,84.94,Yes,Festival,Economic Indicator,Increasing,Premium,21,929,6,2,147,2024-07-14,3397,12,87,18.04,41.99,36.04,218,3,4.75,4.69,0.75
5839,2024-11-15,72,416,84.94,Yes,Festival,Economic Indicator,Increasing,Premium,21,929,6,2,147,2024-07-14,3397,12,18,28.2,18.31,25.62,108,1,4.13,1.41,1.1
7407,2024-01-28,67,215,32.14,Yes,,Competitor Pricing,Stable,Budget,75,190,7,8,20,2024-07-26,3284,14,51,31.65,7.3,28.76,215,3,6.18,3.22,2.16
7407,2024-01-28,67,215,32.14,Yes,,Competitor Pricing,Stable,Budget,75,190,7,8,20,2024-07-26,3284,14,42,29.36,71.4,44.24,343,1,1.4,5.33,2.23
7407,2024-01-28,67,215,32.14,Yes,,Competitor Pricing,Stable,Budget,58,965,11,19,40,2024-03-30,4658,7,51,31.65,7.3,28.76,215,3,6.18,3.22,2.16
7407,2024-01-28,67,215,32.14,Yes,,Competitor Pricing,Stable,Budget,58,965,11,19,40,2024-03-30,4658,7,42,29.36,71.4,44.24,343,1,1.4,5.33,2.23
7407,2024-01-28,67,215,32.14,Yes,,Competitor Pricing,Stable,Budget,88,786,9,0,34,2024-02-11,3718,7,51,31.65,7.3,28.76,215,3,6.18,3.22,2.16
7407,2024-01-28,67,215,32.14,Yes,,Competitor Pricing,Stable,Budget,88,786,9,0,34,2024-02-11,3718,7,42,29.36,71.4,44.24,343,1,1.4,5.33,2.23
1072,2024-03-12,10,298,20.08,Yes,,Weather,Decreasing,Premium,59,820,8,16,149,2024-08-07,4114,4,25,56.48,71.05,21.46,152,3,4.75,9.84,1.22
1072,2024-03-12,10,298,20.08,Yes,,Weather,Decreasing,Premium,59,820,8,16,149,2024-08-07,4114,4,8,96.23,54.93,8.59,386,1,10.11,7.65,1.59
1072,2024-03-12,10,298,20.08,Yes,,Weather,Decreasing,Premium,85,311,14,15,49,2024-08-19,4262,6,25,56.48,71.05,21.46,152,3,4.75,9.84,1.22
1072,2024-03-12,10,298,20.08,Yes,,Weather,Decreasing,Premium,85,311,14,15,49,2024-08-19,4262,6,8,96.23,54.93,8.59,386,1,10.11,7.65,1.59
5039,2024-01-06,72,256,34.32,Yes,,Weather,Stable,Premium,71,526,5,19,150,2024-04-06,2781,2,1,60.1,81.08,44.16,344,4,15.7,1.95,2.06
5039,2024-01-06,72,256,34.32,Yes,,Weather,Stable,Premium,71,526,5,19,150,2024-04-06,2781,2,25,8.96,17.64,3.42,281,1,1.14,7.09,1.8
5039,2024-01-06,72,256,34.32,Yes,,Weather,Stable,Premium,71,526,5,19,150,2024-04-06,2781,2,60,39.28,52.24,17.87,220,1,0.96,7.98,0.7
3263,2024-12-20,67,221,10.26,Yes,Holiday,Weather,Increasing,Premium,24,951,28,14,48,2024-09-08,4027,6,30,69.27,91.27,22.46,207,2,6.14,8.86,1.55
3263,2024-12-20,67,221,10.26,Yes,Holiday,Weather,Increasing,Premium,24,951,28,14,48,2024-09-08,4027,6,22,5.05,20.31,19.61,182,2,0.6,2.6,1.01
1523,2024-11-21,26,86,9.27,No,Holiday,Weather,Decreasing,Regular,16,631,27,16,165,2024-05-21,3788,11,46,30.91,26.02,3.77,412,2,5.24,8.34,2.26
7504,2024-09-16,49,169,88.13,No,,Economic Indicator,Stable,Budget,14,923,29,5,190,2024-01-13,2669,7,38,17.45,97.56,15.54,290,4,3.13,8.85,0.96
7504,2024-09-16,49,169,88.13,No,,Economic Indicator,Stable,Budget,14,923,29,5,190,2024-01-13,2669,7,1,82.63,96.07,15.84,255,4,14.17,1.38,1.08
7504,2024-09-16,49,169,88.13,No,,Economic Indicator,Stable,Budget,56,533,17,3,90,2024-03-14,4101,10,38,17.45,97.56,15.54,290,4,3.13,8.85,0.96
7504,2024-09-16,49,169,88.13,No,,Economic Indicator,Stable,Budget,56,533,17,3,90,2024-03-14,4101,10,1,82.63,96.07,15.84,255,4,14.17,1.38,1.08
7198,2024-05-05,35,231,19.34,Yes,Holiday,Weather,Stable,Budget,6,801,4,6,178,2024-06-20,2459,3,73,66.37,48.79,46.21,464,2,15.08,7.57,0.97
8799,2024-12-13,84,294,61.72,No,,Competitor Pricing,Increasing,Premium,47,700,27,6,164,2024-07-23,4910,10,28,12.74,41.78,7.88,64,1,13.11,4.47,0.53
1289,2024-01-25,72,105,84.75,Yes,Festival,Competitor Pricing,Increasing,Premium,37,665,22,6,16,2024-02-12,4429,8,95,26.78,49.3,44.86,430,4,17.4,6.02,1.96
2257,2024-05-29,43,301,5.81,Yes,Holiday,Competitor Pricing,Stable,Premium,11,391,16,12,50,2024-01-23,3327,4,44,46.89,64.85,40.59,37,4,8.58,5.15,2.27
2257,2024-05-29,43,301,5.81,Yes,Holiday,Competitor Pricing,Stable,Premium,11,391,16,12,50,2024-01-23,3327,4,32,10.38,85.44,4.88,137,4,6.89,9.04,1.63
1509,2024-01-30,35,152,33.7,No,Festival,Economic Indicator,Stable,Budget,41,161,14,5,146,2024-08-05,2104,4,30,67.15,9.43,45.99,476,3,9.61,7.1,2.29
5943,2024-04-28,36,126,44.01,No,Holiday,Weather,Increasing,Budget,70,93,14,18,16,2024-11-06,3637,7,49,97.52,34.64,46.78,272,4,6.38,3.25,2.38
5943,2024-04-28,36,126,44.01,No,Holiday,Weather,Increasing,Budget,70,93,14,18,16,2024-11-06,3637,7,31,99.07,12.99,17.15,161,1,4.91,8.48,1.38
5943,2024-04-28,36,126,44.01,No,Holiday,Weather,Increasing,Budget,53,762,24,2,60,2024-07-28,1342,4,49,97.52,34.64,46.78,272,4,6.38,3.25,2.38
5943,2024-04-28,36,126,44.01,No,Holiday,Weather,Increasing,Budget,53,762,24,2,60,2024-07-28,1342,4,31,99.07,12.99,17.15,161,1,4.91,8.48,1.38
7960,2024-05-17,7,278,47.97,No,,Economic Indicator,Increasing,Budget,76,132,6,11,32,2024-03-03,2753,10,56,71.79,43.79,15.45,67,2,7.6,5.67,1.45
7960,2024-05-17,7,278,47.97,No,,Economic Indicator,Increasing,Budget,76,132,6,11,32,2024-03-03,2753,10,44,34.25,11.61,33.61,110,1,17.95,7.79,0.81
7960,2024-05-17,7,278,47.97,No,,Economic Indicator,Increasing,Budget,65,553,18,7,84,2024-02-03,4800,7,56,71.79,43.79,15.45,67,2,7.6,5.67,1.45
7960,2024-05-17,7,278,47.97,No,,Economic Indicator,Increasing,Budget,65,553,18,7,84,2024-02-03,4800,7,44,34.25,11.61,33.61,110,1,17.95,7.79,0.81
7960,2024-05-17,7,278,47.97,No,,Economic Indicator,Increasing,Budget,7,128,22,0,128,2024-08-31,4120,4,56,71.79,43.79,15.45,67,2,7.6,5.67,1.45
7960,2024-05-17,7,278,47.97,No,,Economic Indicator,Increasing,Budget,7,128,22,0,128,2024-08-31,4120,4,44,34.25,11.61,33.61,110,1,17.95,7.79,0.81
6107,2024-09-25,52,176,33.36,No,Holiday,,Stable,Budget,55,265,12,13,66,2024-02-28,2317,2,44,60.69,62.9,9.45,499,3,14.26,3.68,0.64
2984,2024-10-08,47,179,74.18,Yes,Festival,Weather,Increasing,Regular,65,366,11,3,50,2024-10-27,1423,1,42,65.11,47.95,26.89,320,3,13.06,3.2,0.74
7278,2024-05-14,20,451,45.02,Yes,,Competitor Pricing,Increasing,Premium,97,200,29,12,99,2024-10-21,4949,2,75,97.61,60.76,19.4,422,2,17.52,2.89,2.45
2666,2024-10-03,5,97,33.25,No,,Competitor Pricing,Stable,Regular,92,402,29,13,174,2024-02-11,2963,2,67,22.99,65.86,4.38,10,4,12.99,4.02,2.49
8213,2024-04-13,25,272,29.69,No,Festival,,Decreasing,Regular,25,855,26,8,154,2024-08-09,3628,14,49,65.6,32.46,47.95,182,1,13.84,6.99,1.79
8213,2024-04-13,25,272,29.69,No,Festival,,Decreasing,Regular,40,272,2,10,99,2024-11-09,3477,3,49,65.6,32.46,47.95,182,1,13.84,6.99,1.79
2148,2024-01-20,57,155,36.61,No,,Weather,Stable,Regular,25,326,20,5,91,2024-12-15,2339,14,23,20.93,63.9,31.3,17,4,4.24,4.68,0.97
2148,2024-01-20,57,155,36.61,No,,Weather,Stable,Regular,25,326,20,5,91,2024-12-15,2339,14,12,12.9,86.52,23.43,52,2,11.66,9.95,0.87
2148,2024-01-20,57,155,36.61,No,,Weather,Stable,Regular,25,326,20,5,91,2024-12-15,2339,14,87,32.32,90.24,40.98,348,3,11.99,8.38,1.32
2148,2024-01-20,57,155,36.61,No,,Weather,Stable,Regular,78,216,11,7,13,2024-08-02,1367,10,23,20.93,63.9,31.3,17,4,4.24,4.68,0.97
2148,2024-01-20,57,155,36.61,No,,Weather,Stable,Regular,78,216,11,7,13,2024-08-02,1367,10,12,12.9,86.52,23.43,52,2,11.66,9.95,0.87
2148,2024-01-20,57,155,36.61,No,,Weather,Stable,Regular,78,216,11,7,13,2024-08-02,1367,10,87,32.32,90.24,40.98,348,3,11.99,8.38,1.32
1063,2024-06-15,49,411,38.39,Yes,,Competitor Pricing,Stable,Regular,99,897,13,12,166,2024-05-16,3149,2,3,78.82,61.92,43.69,337,2,2.32,1.41,0.65
1063,2024-06-15,49,411,38.39,Yes,,Competitor Pricing,Stable,Regular,17,211,22,12,174,2024-05-11,3056,14,3,78.82,61.92,43.69,337,2,2.32,1.41,0.65
6563,2024-07-24,37,185,72.65,No,Festival,,Increasing,Premium,6,36,17,9,66,2024-09-21,4099,2,37,13.01,53.67,36.63,471,4,19.97,2.11,1.54
6563,2024-07-24,37,185,72.65,No,Festival,,Increasing,Premium,9,12,6,0,147,2024-06-03,4190,10,37,13.01,53.67,36.63,471,4,19.97,2.11,1.54
9379,2024-07-15,3,446,52.05,No,Festival,Competitor Pricing,Decreasing,Budget,85,885,12,13,10,2024-07-21,4271,10,94,55.43,26.25,4.6,168,4,11.29,8.38,2.22
9379,2024-07-15,3,446,52.05,No,Festival,Competitor Pricing,Decreasing,Budget,85,885,12,13,10,2024-07-21,4271,10,52,64.01,48.41,43.91,101,4,16.43,8.38,2.18
9379,2024-07-15,3,446,52.05,No,Festival,Competitor Pricing,Decreasing,Budget,18,577,17,3,160,2024-04-22,3966,4,94,55.43,26.25,4.6,168,4,11.29,8.38,2.22
9379,2024-07-15,3,446,52.05,No,Festival,Competitor Pricing,Decreasing,Budget,18,577,17,3,160,2024-04-22,3966,4,52,64.01,48.41,43.91,101,4,16.43,8.38,2.18
9379,2024-07-15,3,446,52.05,No,Festival,Competitor Pricing,Decreasing,Budget,53,207,29,18,176,2024-08-02,1896,2,94,55.43,26.25,4.6,168,4,11.29,8.38,2.22
9379,2024-07-15,3,446,52.05,No,Festival,Competitor Pricing,Decreasing,Budget,53,207,29,18,176,2024-08-02,1896,2,52,64.01,48.41,43.91,101,4,16.43,8.38,2.18
1684,2024-02-15,97,275,9.22,No,Holiday,Economic Indicator,Stable,Regular,56,64,25,11,64,2024-05-08,4225,3,21,62.74,80.89,15.75,16,3,3.91,6.04,1.49
1684,2024-02-15,97,275,9.22,No,Holiday,Economic Indicator,Stable,Regular,24,456,4,2,150,2024-01-20,2889,10,21,62.74,80.89,15.75,16,3,3.91,6.04,1.49
9765,2024-03-17,16,74,66.92,Yes,Holiday,Weather,Increasing,Premium,79,646,8,2,126,2024-08-29,1695,7,87,7.01,29.21,3.18,342,2,13.9,6.1,2.14
9765,2024-03-17,16,74,66.92,Yes,Holiday,Weather,Increasing,Premium,79,646,8,2,126,2024-08-29,1695,7,31,66.97,17.93,28.45,217,2,12.77,7.7,0.84
9765,2024-03-17,16,74,66.92,Yes,Holiday,Weather,Increasing,Premium,74,290,5,9,187,2024-10-25,2551,9,87,7.01,29.21,3.18,342,2,13.9,6.1,2.14
9765,2024-03-17,16,74,66.92,Yes,Holiday,Weather,Increasing,Premium,74,290,5,9,187,2024-10-25,2551,9,31,66.97,17.93,28.45,217,2,12.77,7.7,0.84
7371,2024-04-24,42,295,22.27,Yes,,,Decreasing,Regular,98,144,2,12,84,2024-10-07,4102,8,61,73.68,76.47,37.46,374,3,18.0,3.33,1.89
3092,2024-09-14,16,495,20.22,No,Holiday,Competitor Pricing,Decreasing,Premium,42,33,10,17,64,2024-02-18,3617,8,11,52.26,13.72,46.53,406,1,13.38,6.71,1.17
3092,2024-09-14,16,495,20.22,No,Holiday,Competitor Pricing,Decreasing,Premium,16,897,20,19,24,2024-10-31,3685,4,11,52.26,13.72,46.53,406,1,13.38,6.71,1.17
2812,2024-12-12,32,126,31.31,Yes,,,Increasing,Regular,17,159,27,15,94,2024-06-25,3407,4,15,41.46,14.25,47.78,70,4,0.21,5.57,0.88
7529,2024-07-23,40,85,61.69,No,,Competitor Pricing,Stable,Premium,78,59,11,13,117,2024-10-20,2654,6,1,53.44,85.16,49.6,357,2,7.93,9.93,2.19
7529,2024-07-23,40,85,61.69,No,,Competitor Pricing,Stable,Premium,78,59,11,13,117,2024-10-20,2654,6,74,72.36,56.25,43.7,104,4,19.9,3.51,1.87
2790,2024-03-10,28,484,95.83,No,Festival,Competitor Pricing,Increasing,Budget,31,960,13,8,121,2024-12-25,1312,4,67,50.37,50.33,15.74,88,2,13.51,9.25,1.57
2790,2024-03-10,28,484,95.83,No,Festival,Competitor Pricing,Increasing,Budget,2,767,19,2,149,2024-07-14,4197,14,67,50.37,50.33,15.74,88,2,13.51,9.25,1.57
2790,2024-03-10,28,484,95.83,No,Festival,Competitor Pricing,Increasing,Budget,38,83,14,13,107,2024-09-22,2155,1,67,50.37,50.33,15.74,88,2,13.51,9.25,1.57
2790,2024-03-10,28,484,95.83,No,Festival,Competitor Pricing,Increasing,Budget,34,379,16,9,149,2024-07-12,2613,4,67,50.37,50.33,15.74,88,2,13.51,9.25,1.57
7594,2024-05-26,50,278,14.95,Yes,,Competitor Pricing,Decreasing,Premium,73,607,12,16,112,2024-08-05,4350,4,20,36.48,85.81,17.68,148,2,15.31,8.12,1.04
8224,2024-09-17,6,411,64.09,Yes,Festival,Economic Indicator,Increasing,Premium,27,377,27,11,42,2024-04-15,1754,5,77,8.63,69.05,13.74,376,1,8.24,8.9,0.94
9324,2024-12-11,61,102,94.28,Yes,,,Increasing,Regular,39,637,6,14,175,2024-01-06,1374,7,48,64.89,15.98,46.56,291,2,15.58,6.02,1.74
9324,2024-12-11,61,102,94.28,Yes,,,Increasing,Regular,39,637,6,14,175,2024-01-06,1374,7,87,40.19,55.02,28.93,188,2,14.89,1.12,2.11
4623,2024-04-05,49,86,86.11,No,Holiday,,Increasing,Regular,96,977,5,1,94,2024-06-03,1718,7,7,13.85,88.46,46.54,424,4,17.6,6.92,1.39
4623,2024-04-05,49,86,86.11,No,Holiday,,Increasing,Regular,51,490,26,8,66,2024-08-24,1866,13,7,13.85,88.46,46.54,424,4,17.6,6.92,1.39
4623,2024-04-05,49,86,86.11,No,Holiday,,Increasing,Regular,97,478,1,1,138,2024-11-22,4379,14,7,13.85,88.46,46.54,424,4,17.6,6.92,1.39
1385,2024-05-07,48,396,15.57,No,Holiday,Weather,Increasing,Budget,62,639,26,2,174,2024-04-26,2649,9,86,25.94,73.73,24.55,420,4,13.56,5.39,2.39
1385,2024-05-07,48,396,15.57,No,Holiday,Weather,Increasing,Budget,33,124,20,5,149,2024-07-31,2023,12,86,25.94,73.73,24.55,420,4,13.56,5.39,2.39
7014,2024-09-16,15,255,48.61,No,Festival,Economic Indicator,Stable,Regular,86,863,18,16,170,2024-12-19,2967,11,78,82.22,31.6,31.87,271,4,7.88,5.73,1.19
7014,2024-09-16,15,255,48.61,No,Festival,Economic Indicator,Stable,Regular,86,863,18,16,170,2024-12-19,2967,11,30,16.57,69.92,11.2,476,2,8.43,5.27,0.7
7014,2024-09-16,15,255,48.61,No,Festival,Economic Indicator,Stable,Regular,86,863,18,16,170,2024-12-19,2967,11,17,92.07,86.72,26.38,486,2,18.2,1.97,0.61
7014,2024-09-16,15,255,48.61,No,Festival,Economic Indicator,Stable,Regular,4,176,6,13,22,2024-07-11,4500,3,78,82.22,31.6,31.87,271,4,7.88,5.73,1.19
7014,2024-09-16,15,255,48.61,No,Festival,Economic Indicator,Stable,Regular,4,176,6,13,22,2024-07-11,4500,3,30,16.57,69.92,11.2,476,2,8.43,5.27,0.7
7014,2024-09-16,15,255,48.61,No,Festival,Economic Indicator,Stable,Regular,4,176,6,13,22,2024-07-11,4500,3,17,92.07,86.72,26.38,486,2,18.2,1.97,0.61
7014,2024-09-16,15,255,48.61,No,Festival,Economic Indicator,Stable,Regular,73,875,5,7,199,2024-09-13,4202,13,78,82.22,31.6,31.87,271,4,7.88,5.73,1.19
