Product ID,Mean_Daily_Demand,Demand_Std_Dev,Total_Sales_Records,Mean_Supplier_Lead_Time,Lead_Time_Std_Dev,Current_Reorder_Point,Current_Stock_Levels,Warehouse_Capacity,Mean_Price,Mean_Storage_Cost,Elasticity_Index,Shortage_Penalty
7801,297.5,94.5,2,17.0,12.0,150.0,538.0,2278.5,54.94,5.79,1.58,82.4
7804,72.0,10.0,1,6.0,1.5,182.0,616.0,2137.0,17.21,2.27,1.3,25.82
7809,3.0,10.0,1,24.0,4.0,140.5,445.0,2606.5,88.82,3.61,1.59,133.23
7813,494.0,10.0,1,4.0,1.0,91.0,640.0,3323.0,32.9,6.25,1.01,49.35
7817,170.5,83.5,2,26.0,1.5,129.0,939.0,4838.0,69.95,7.75,1.71,104.92
7818,330.0,47.0,2,21.0,1.5,67.0,868.0,1473.0,51.43,6.12,1.93,77.14
7823,225.0,10.0,1,28.0,1.5,33.0,849.0,2580.0,50.34,5.83,2.16,75.52
7830,387.0,10.0,1,4.0,1.5,133.0,228.0,4138.0,47.62,7.32,1.61,71.44
7831,231.0,193.0,2,9.33,7.93,149.67,668.33,3539.0,14.16,5.07,1.54,21.25
7832,222.0,10.0,1,17.5,8.5,108.5,366.5,2281.0,43.98,5.36,1.35,65.98
7833,458.0,32.57,3,20.0,1.5,96.0,189.0,3337.0,76.63,5.08,0.74,114.94
7837,311.0,10.0,1,10.67,10.96,153.67,291.33,2252.67,37.4,3.61,1.25,56.11
7840,244.0,10.0,1,25.0,5.79,135.75,712.5,3329.5,30.39,8.89,1.16,45.58
7841,208.0,10.0,1,16.0,5.0,125.5,368.0,2903.5,67.5,7.03,1.81,101.25
7842,169.0,10.0,1,13.0,1.5,39.0,495.0,2529.0,47.14,8.34,1.03,70.7
7848,227.0,10.0,1,22.67,7.59,91.0,775.33,3338.33,74.8,2.91,0.93,112.2
7849,46.0,10.0,1,13.0,1.5,151.0,864.0,4002.0,63.25,5.62,2.24,94.88
7855,438.0,10.0,1,12.0,8.0,138.5,720.5,2045.0,70.18,5.74,1.4,105.26
7857,394.0,37.59,3,28.0,1.5,46.0,349.0,3674.0,36.52,5.11,1.62,54.78
7861,311.0,85.0,2,13.0,1.5,24.0,492.0,1768.0,61.03,5.61,1.47,91.55
7869,140.75,95.42,4,10.0,1.5,173.0,730.0,4059.0,71.12,5.57,1.78,106.68
7870,252.67,142.56,3,10.0,1.5,74.0,440.0,1469.0,37.17,5.48,1.3,55.76
7871,463.0,10.0,1,2.0,1.5,66.0,184.0,4583.0,51.32,5.55,1.51,76.98
7874,102.0,1.0,2,16.5,9.5,105.0,695.5,3173.0,41.89,5.36,2.37,62.84
7875,336.5,148.5,2,6.5,0.5,139.5,504.5,1960.5,47.7,2.86,1.55,71.54
7885,331.33,140.38,3,21.0,3.0,158.0,885.5,3739.0,43.62,5.36,1.48,65.44
7888,72.0,9.0,2,1.0,1.5,19.0,54.0,3635.0,31.15,7.83,1.54,46.72
7889,267.0,165.34,3,15.0,1.5,12.0,645.0,1029.0,80.32,6.61,2.27,120.48
7891,131.5,22.5,2,8.5,4.5,24.0,273.5,3076.0,36.4,6.53,1.44,54.61
7894,499.0,10.0,1,13.0,0.82,138.33,240.33,3203.0,98.03,5.14,1.58,147.05
7895,316.0,10.0,1,25.0,1.5,175.0,782.0,3549.0,61.44,4.63,1.57,92.16
7897,486.0,10.0,1,8.0,1.5,94.0,87.0,2975.0,63.97,7.79,1.97,95.96
7901,381.0,10.0,1,17.0,1.5,178.0,560.0,2371.0,90.14,2.16,2.37,135.21
7907,159.5,2.5,2,17.0,4.0,77.5,319.0,1547.0,40.59,7.38,1.96,60.89
7908,140.0,10.0,1,11.67,4.5,130.67,558.0,2171.33,88.47,7.06,2.06,132.7
7912,382.0,10.0,1,19.0,1.5,60.0,118.0,3435.0,92.69,2.85,1.61,139.04
7917,219.0,2.0,2,2.0,1.5,110.0,148.0,2464.0,60.58,4.62,1.1,90.87
7921,114.5,86.5,2,7.0,1.5,86.0,606.0,2235.0,56.64,4.44,1.84,84.96
7926,60.0,10.0,1,28.0,1.5,40.0,222.0,4377.0,67.47,4.55,1.03,101.2
7932,411.5,27.5,2,9.33,5.44,73.0,254.67,4498.67,83.24,4.34,2.38,124.86
7933,247.0,10.0,1,21.0,6.0,45.5,608.5,1593.0,9.19,6.68,1.26,13.78
7940,238.5,142.5,2,9.4,4.18,128.6,324.0,3632.4,32.55,5.44,1.22,48.82
7941,353.5,41.5,2,11.0,1.5,114.0,103.0,3279.0,18.45,2.14,0.92,27.67
7949,212.33,96.6,3,15.0,1.41,108.33,405.0,2867.0,74.26,1.25,1.18,111.4
7956,421.0,10.0,1,12.0,1.5,117.0,798.0,1078.0,27.34,6.82,1.05,41.01
7960,174.5,103.5,2,15.33,6.8,81.33,271.0,3891.0,53.02,6.73,1.13,79.53
7962,312.0,93.26,5,8.0,1.5,55.0,646.0,2993.0,12.38,6.2,2.2,18.57
7963,167.0,10.0,1,22.33,1.89,98.33,830.67,3978.67,72.07,5.89,1.75,108.1
7966,444.5,4.5,2,16.0,1.5,42.0,611.0,1082.0,55.02,6.54,0.7,82.52
7967,393.0,68.0,2,25.0,1.5,148.0,76.0,4579.0,45.22,4.49,1.01,67.83
7973,274.5,90.5,2,24.0,1.5,62.0,470.0,3967.0,67.83,2.55,1.82,101.74
7977,484.0,10.0,1,11.67,8.58,136.33,483.0,2124.67,8.37,8.99,1.7,12.56
7980,278.0,10.0,1,22.5,5.5,92.0,761.5,2786.5,87.78,3.7,1.57,131.66
7986,457.0,10.0,1,19.0,1.5,125.0,88.0,1280.0,64.55,1.82,1.87,96.82
7987,312.0,10.0,1,20.0,2.0,67.5,367.5,1868.0,40.11,4.6,1.79,60.16
7991,118.5,19.5,2,13.0,9.0,90.0,610.5,1828.5,64.14,7.71,2.08,96.21
7993,259.0,10.0,1,14.33,7.85,97.67,515.0,4115.67,34.2,1.08,2.1,51.3
8009,41.0,10.0,1,4.0,1.5,54.0,473.0,3633.0,41.06,9.0,1.3,61.6
8014,292.0,10.0,1,14.0,3.0,80.0,173.5,4044.5,15.31,8.93,0.89,22.96
8016,97.0,10.0,1,8.0,1.0,112.0,490.0,3028.5,32.65,5.09,1.89,48.97
8017,153.0,79.0,2,22.0,6.0,83.5,118.0,2894.0,41.1,7.89,2.03,61.65
8020,233.0,10.0,1,17.67,4.71,113.67,374.67,3101.0,40.34,7.32,1.35,60.51
8021,241.0,10.0,1,26.0,1.5,149.0,918.0,3448.0,31.56,4.03,2.33,47.34
8029,350.0,56.29,3,19.0,1.5,122.0,956.0,3954.0,20.47,9.49,1.92,30.7
8030,358.0,10.0,1,19.0,9.9,136.67,398.0,3303.0,41.84,7.22,2.06,62.75
8031,140.0,10.0,1,14.5,0.5,82.5,289.5,3030.5,79.38,3.11,0.8,119.07
8032,118.33,122.65,3,12.6,7.89,110.4,690.0,1807.4,64.97,1.52,0.98,97.46
8033,60.0,10.0,1,20.0,9.0,162.5,828.5,4555.0,76.79,7.14,1.28,115.18
8036,315.0,81.0,2,27.0,1.5,199.0,113.0,2738.0,71.09,5.9,2.13,106.64
8038,174.5,15.5,2,13.0,1.5,184.0,955.0,1088.0,18.36,6.32,1.84,27.54
8044,395.0,10.0,1,20.33,1.25,139.0,366.0,2974.0,32.65,1.89,1.91,48.97
8045,360.0,10.0,1,14.0,1.5,83.0,359.0,3360.0,65.85,2.57,1.46,98.78
8050,317.0,143.43,4,19.0,10.0,73.5,186.0,3521.0,45.04,2.54,1.02,67.55
8069,71.0,10.0,1,1.0,1.5,76.0,96.0,2062.0,7.94,2.74,1.13,11.91
8076,306.0,34.0,2,13.0,3.0,18.5,238.0,3661.5,42.79,8.58,1.61,64.18
8081,49.0,30.0,2,24.5,2.6,107.5,376.75,3938.0,25.71,5.29,1.69,38.56
8084,124.5,37.5,2,22.0,1.5,173.0,7.0,3418.0,46.12,7.83,1.73,69.18
8089,64.0,10.0,1,13.0,1.5,113.0,759.0,1821.0,81.38,1.75,2.12,122.07
8100,329.0,10.0,1,25.0,1.5,144.0,518.0,3761.0,69.38,4.63,1.57,104.07
8101,398.0,10.0,1,19.33,6.24,72.0,328.33,2829.0,83.84,4.74,1.56,125.75
8102,99.0,10.0,1,20.0,1.5,182.0,710.0,1307.0,73.4,3.79,1.0,110.1
8106,93.0,10.0,1,20.0,1.5,65.0,35.0,2441.0,45.99,8.16,1.17,68.98
8113,139.0,10.0,1,17.33,7.13,95.0,470.67,3100.33,37.67,7.74,1.54,56.51
8114,346.67,93.42,3,13.5,3.5,93.0,273.5,3457.5,91.86,4.24,2.21,137.79
8115,287.0,10.0,1,27.0,1.5,186.0,948.0,4691.0,52.89,5.38,1.55,79.33
8120,497.0,10.0,1,5.75,5.45,100.25,526.5,2334.5,60.66,5.34,1.67,91.0
8125,374.0,10.0,1,20.67,5.91,77.0,745.33,3337.67,39.48,5.16,1.8,59.22
8128,28.0,10.0,1,11.0,1.5,146.0,179.0,1909.0,77.52,4.11,1.08,116.28
8132,127.0,10.0,1,20.0,1.5,102.0,671.0,3260.0,40.55,3.26,0.69,60.82
8136,489.0,10.0,1,7.0,2.16,76.0,611.33,3549.33,88.74,1.66,0.64,133.11
8137,450.0,10.0,1,24.0,1.5,144.0,768.0,4613.0,20.42,7.22,2.24,30.64
8143,408.5,16.5,2,12.33,3.86,117.0,503.67,1499.33,49.88,4.89,1.29,74.82
8145,401.0,10.0,1,23.0,1.5,151.0,609.0,1264.0,15.31,2.25,0.79,22.96
8146,277.0,136.35,4,18.0,8.0,153.0,287.5,4611.0,47.74,3.78,1.06,71.6
8149,274.0,10.0,1,7.0,1.5,76.0,43.0,1807.0,31.85,6.48,1.95,47.78
8151,284.0,33.0,2,29.0,1.5,157.0,582.0,4676.0,48.96,6.43,1.34,73.44
8153,245.0,10.0,1,2.0,1.5,50.0,456.0,2136.0,48.26,5.48,2.22,72.39
8154,53.0,10.0,1,16.0,1.5,18.0,31.0,4593.0,68.39,3.75,1.17,102.58
8156,388.0,25.5,3,1.0,1.5,135.0,422.0,1647.0,92.57,3.13,1.84,138.85
8157,237.0,130.21,5,6.0,3.74,108.0,519.33,2000.0,11.64,7.79,2.37,17.46
8158,414.0,27.0,2,28.0,1.5,147.0,707.0,4248.0,52.73,8.0,1.41,79.1
8162,192.5,106.5,2,21.0,1.0,89.5,687.0,2141.5,94.71,3.86,2.07,142.06
8163,248.5,119.5,2,12.0,5.0,89.0,379.0,3304.5,32.32,2.73,2.09,48.48
8164,155.0,10.0,1,25.0,1.5,174.0,734.0,1452.0,36.08,6.61,1.39,54.12
8166,154.0,10.0,1,20.0,6.0,150.5,188.5,4190.0,37.31,3.57,2.23,55.96
8167,343.5,122.5,2,19.0,3.0,164.0,445.0,2227.5,73.85,4.65,1.51,110.78
8173,35.0,10.0,1,19.0,7.07,149.67,413.33,2967.0,74.62,4.58,1.95,111.93
8178,390.0,25.0,2,9.5,3.5,184.0,321.0,4692.5,83.92,6.84,1.14,125.88
8184,164.0,10.0,1,23.0,1.5,168.0,843.0,4504.0,49.03,4.48,1.64,73.54
8185,335.5,4.5,2,16.0,1.5,122.0,101.0,2751.0,84.46,6.17,1.49,126.69
8188,175.0,10.0,1,29.0,1.5,35.0,833.0,1928.0,39.53,7.8,1.86,59.3
8189,271.0,149.0,2,6.0,1.5,93.0,116.0,2884.0,45.26,5.38,1.16,67.88
8197,26.33,6.8,3,5.0,1.5,53.0,331.0,3557.0,69.05,4.7,1.43,103.58
8198,101.0,10.0,1,10.5,5.5,123.0,564.0,2898.5,75.08,9.84,0.54,112.62
8207,19.0,10.0,1,14.0,8.0,130.0,309.0,3598.5,42.24,5.15,1.09,63.36
8209,87.0,10.0,1,26.0,1.5,190.0,150.0,1356.0,17.02,2.66,1.35,25.53
8211,9.0,3.0,2,19.0,1.5,11.0,715.0,1156.0,65.25,7.78,0.64,97.88
8213,202.0,64.68,3,14.0,12.0,126.5,563.5,3552.5,65.6,6.99,1.79,98.4
8214,477.0,10.0,1,18.33,2.87,133.67,430.33,1858.33,66.49,3.09,2.38,99.73
8218,456.0,10.0,1,26.33,3.77,119.0,868.67,3091.67,90.25,6.94,0.92,135.38
8220,292.0,10.0,1,26.0,1.5,199.0,46.0,3009.0,33.34,9.0,1.37,50.0
8224,431.0,20.0,2,27.0,1.5,42.0,377.0,1754.0,8.63,8.9,0.94,12.94
8228,192.75,179.72,4,12.0,1.5,194.0,410.0,4384.0,53.69,7.71,0.85,80.54
8235,66.0,10.0,1,8.0,1.5,136.0,236.0,2552.0,53.36,6.74,0.75,80.04
8236,453.0,10.0,1,22.0,1.5,156.0,109.0,4450.0,52.49,2.3,1.14,78.74
8237,234.0,10.0,1,18.0,5.0,113.0,672.0,3281.5,92.69,6.47,1.25,139.04
8238,351.0,10.0,1,20.0,1.5,17.0,339.0,2945.0,12.84,7.49,0.98,19.26
8248,162.33,147.23,3,29.0,1.5,36.0,528.0,1832.0,89.36,9.69,0.8,134.04
8251,309.5,35.5,2,13.0,1.5,121.0,62.0,2010.0,55.72,7.14,1.37,83.59
8255,177.0,13.0,2,25.0,1.5,194.0,299.0,4391.0,45.33,1.5,1.81,68.0
8263,465.0,10.0,1,7.0,1.5,110.5,765.0,2203.5,62.66,6.01,1.14,93.98
8264,410.0,75.0,2,16.5,4.5,120.0,525.5,4200.5,98.52,9.57,1.5,147.78
8270,304.33,163.6,3,10.67,4.11,100.33,751.0,2397.33,61.96,1.0,1.03,92.94
8271,307.0,10.0,1,8.0,1.5,20.0,846.0,2801.0,50.56,5.94,2.24,75.85
8272,247.5,205.5,2,25.0,1.5,69.0,906.0,3047.0,43.31,7.27,1.63,64.97
8275,237.0,26.0,2,26.0,1.5,120.0,379.0,4028.0,50.07,4.84,1.56,75.11
8281,492.0,10.0,1,19.5,4.5,121.0,827.5,1177.5,46.79,1.84,2.22,70.18
8284,107.0,48.0,2,22.0,6.0,67.0,732.5,2468.0,6.8,1.21,1.38,10.2
8289,338.0,10.0,1,25.0,1.5,76.0,155.0,1679.0,64.62,8.81,2.12,96.93
8294,36.67,22.69,3,17.0,11.0,119.5,687.0,2204.0,45.42,5.06,1.44,68.13
8295,235.5,182.5,2,20.0,1.5,131.0,5.0,2183.0,66.08,7.75,2.06,99.12
8297,412.0,10.0,1,28.0,1.5,116.0,34.0,3452.0,20.44,1.58,1.59,30.66
8298,26.0,10.0,1,20.0,1.5,135.0,605.0,2557.0,69.82,5.42,1.38,104.73
8299,115.0,10.0,1,3.5,1.5,170.5,76.5,2516.5,48.94,5.73,1.29,73.4
8300,210.0,184.0,2,22.0,1.5,145.0,747.0,1667.0,47.79,5.04,1.63,71.68
8303,222.0,161.0,2,11.0,1.5,167.0,625.0,2927.0,31.18,9.15,1.83,46.77
8309,78.0,10.0,1,15.0,12.0,27.0,418.5,3222.5,19.44,9.03,1.59,29.16
8313,115.0,38.0,2,18.0,2.0,155.5,836.0,1838.0,50.84,6.66,1.12,76.27
8315,131.0,10.0,1,5.5,3.5,142.0,178.5,3755.0,40.85,9.26,0.77,61.28
8316,164.0,10.0,1,20.0,1.0,68.5,678.0,2944.5,35.77,3.99,1.2,53.66
8320,149.0,10.0,1,3.0,1.5,43.0,331.0,1168.0,46.96,8.8,1.75,70.44
8323,289.0,86.0,2,23.0,1.5,81.0,89.0,3576.0,90.15,5.7,2.08,135.23
8327,151.5,47.5,2,26.0,1.5,53.0,640.0,2846.0,32.9,2.06,1.04,49.35
8328,409.0,10.0,1,13.0,1.5,95.0,315.0,4452.0,38.24,5.48,1.95,57.35
8329,323.0,10.0,1,18.25,2.28,138.25,409.75,3677.25,44.88,3.93,1.75,67.31
8332,143.0,25.0,2,9.67,7.36,93.33,471.33,1920.0,81.57,5.4,2.42,122.35
8333,332.0,10.0,1,5.5,0.5,80.0,638.5,3640.0,12.51,4.11,2.15,18.76
8338,125.0,10.0,1,15.5,12.5,50.5,577.0,2837.0,25.35,6.41,1.72,38.03
8341,417.0,80.0,2,12.0,3.0,139.0,603.5,2562.5,76.72,6.82,1.46,115.08
8342,197.0,200.45,3,7.0,1.5,110.0,472.0,2791.0,63.82,2.3,1.67,95.72
8346,175.0,140.0,2,20.0,1.5,103.0,514.0,4182.0,35.61,4.96,2.04,53.42
8348,311.33,97.15,3,19.0,1.5,167.0,110.0,2816.0,29.1,2.86,1.32,43.65
8352,497.0,10.0,1,13.0,1.5,173.0,733.0,3777.0,33.66,3.66,0.86,50.48
8353,119.5,36.5,2,19.0,1.5,76.0,233.0,1328.0,9.22,3.88,1.17,13.83
8356,167.0,10.0,1,20.0,7.48,155.0,537.33,2540.67,95.71,4.19,1.31,143.56
8363,393.0,10.0,1,17.0,8.64,109.0,436.33,2893.33,39.38,2.96,1.8,59.08
8365,138.0,10.0,1,26.0,1.5,74.0,209.0,4108.0,23.79,4.73,1.57,35.68
8370,137.0,28.3,3,16.0,1.5,76.0,81.0,2618.0,53.94,9.06,1.96,80.91
8371,204.0,110.38,3,18.0,1.5,179.0,854.0,1855.0,34.84,5.77,1.05,52.26
8374,375.0,10.0,1,14.0,6.75,113.75,255.25,2625.5,87.4,8.7,1.07,131.1
8377,339.0,10.0,1,12.0,6.12,121.0,694.25,3356.0,33.73,6.97,1.44,50.59
8378,112.0,86.0,2,17.0,1.5,185.0,919.0,3901.0,50.23,7.46,1.4,75.34
8382,241.5,161.5,2,9.0,1.5,41.0,459.0,3482.0,64.07,5.98,1.44,96.11
8387,186.0,112.0,2,12.33,9.1,142.67,259.67,2424.67,33.72,5.49,0.98,50.59
8389,87.0,10.0,1,14.0,6.0,108.0,464.5,2757.0,44.6,3.63,1.36,66.9
8390,348.0,10.0,1,15.5,5.5,143.5,433.0,3837.5,34.35,8.24,1.79,51.53
8392,172.0,10.0,1,22.0,1.5,46.0,264.0,4651.0,33.71,1.98,1.1,50.56
8393,391.0,10.0,1,12.0,1.5,29.0,516.0,1902.0,96.94,8.15,2.11,145.41
8394,335.0,122.57,4,21.33,8.06,110.67,354.67,4114.67,45.98,6.88,0.96,68.97
8402,286.0,61.0,2,11.5,8.5,147.5,242.0,3496.0,23.41,3.54,2.06,35.12
8413,297.75,144.98,4,19.0,1.5,141.0,845.0,2049.0,37.97,3.03,1.98,56.96
8416,372.0,10.0,1,21.67,6.85,112.0,522.67,2363.67,95.84,6.31,1.02,143.76
8418,268.0,178.0,2,27.0,1.5,22.0,461.0,4194.0,9.73,8.44,0.96,14.6
8422,489.0,10.0,1,21.33,3.4,124.0,514.0,2462.67,22.43,5.74,1.04,33.64
8425,371.0,10.0,1,3.0,1.5,183.0,203.0,3930.0,76.8,1.33,1.27,115.2
8426,8.0,2.0,2,10.5,7.5,157.0,623.0,2772.0,30.5,3.68,0.87,45.75
8434,162.0,10.0,1,19.67,4.5,130.0,355.0,4016.0,17.89,9.63,1.99,26.84
8439,168.33,131.9,3,3.0,1.5,123.0,918.0,3928.0,69.78,6.82,0.98,104.67
8440,411.0,10.0,1,7.0,1.5,123.0,773.0,4476.0,9.37,6.65,1.86,14.06
8445,258.0,10.0,1,12.0,1.5,27.0,527.0,4332.0,66.09,6.5,1.96,99.14
8447,359.67,23.57,3,8.33,3.3,102.0,444.0,3932.67,87.84,9.44,2.22,131.76
8449,336.75,148.35,4,8.5,6.5,63.5,229.0,2408.5,42.58,4.53,1.65,63.86
8457,110.0,10.0,1,21.5,5.5,130.0,461.5,3184.0,50.9,7.58,1.46,76.34
8458,270.0,114.0,2,7.0,6.0,22.5,662.0,3304.0,80.82,1.37,2.08,121.23
8460,143.33,159.85,3,9.0,1.5,48.5,578.0,2990.5,37.89,3.98,1.23,56.83
8462,200.5,166.41,4,20.0,1.5,118.0,477.0,1429.0,68.97,7.18,1.9,103.46
8465,163.0,108.0,2,6.0,1.5,170.0,42.0,4775.0,44.44,7.35,0.82,66.67
8466,486.0,10.0,1,19.5,1.5,32.0,595.5,2124.5,78.79,4.2,1.2,118.18
8470,455.5,33.5,2,11.5,10.5,80.5,304.0,4033.0,41.69,3.08,1.63,62.54
8471,391.0,4.0,2,3.0,1.5,14.0,547.0,3200.0,31.55,1.28,2.2,47.32
8474,440.0,10.0,1,11.5,3.5,164.0,671.5,4110.5,24.26,6.13,1.16,36.4
8475,381.0,27.0,2,15.5,8.5,181.5,649.5,3658.0,24.85,1.19,0.53,37.28
8480,364.0,84.0,2,18.0,7.25,81.5,436.0,2876.25,47.78,4.51,1.97,71.67
8481,270.0,10.0,1,20.0,1.5,168.0,137.0,3793.0,31.49,6.89,1.08,47.24
8485,252.0,205.0,2,6.0,1.5,154.0,412.0,1530.0,98.18,5.94,0.68,147.27
8489,54.0,10.0,1,8.5,3.5,77.0,371.0,2418.5,62.64,5.26,2.39,93.96
8491,76.0,10.0,1,28.5,0.5,120.5,269.5,3255.5,60.1,2.84,1.66,90.15
8492,134.0,10.0,1,17.0,1.5,99.0,654.0,4619.0,57.43,3.58,1.24,86.14
8496,237.0,6.0,2,5.0,1.5,168.0,638.0,1104.0,46.03,4.61,1.86,69.04
8497,460.0,10.0,1,10.0,1.5,118.0,184.0,4662.0,58.45,8.72,1.82,87.67
8498,273.0,10.0,1,3.0,1.5,143.0,546.0,3879.0,52.51,4.42,1.21,78.76
8503,314.0,10.0,1,17.0,1.5,182.0,54.0,3305.0,83.02,9.11,1.62,124.53
8505,127.0,35.0,2,24.0,1.5,77.0,495.0,3544.0,65.93,5.99,2.25,98.9
8506,234.5,60.5,2,3.5,1.5,166.5,168.0,4162.0,86.51,4.32,1.72,129.77
8508,17.0,10.0,1,14.75,6.02,111.75,454.25,4140.25,70.0,3.42,1.74,105.01
8511,163.0,10.0,1,18.0,1.5,38.0,836.0,2882.0,54.92,7.42,1.2,82.37
8514,89.0,52.0,2,8.0,1.5,37.0,788.0,4642.0,37.9,6.08,1.37,56.86
8515,207.0,10.0,1,8.0,1.5,94.0,151.0,3200.0,70.51,6.49,2.08,105.76
8516,297.33,135.12,3,4.0,1.5,164.0,666.0,4502.0,42.36,6.26,1.09,63.54
8518,208.0,10.0,1,2.0,1.5,33.0,36.0,3053.0,64.04,1.51,2.43,96.06
8519,248.0,10.0,1,11.8,9.43,115.6,662.6,3760.4,84.94,3.17,1.61,127.42
8520,449.5,2.5,2,18.0,6.0,99.0,618.0,3589.5,64.27,7.85,1.52,96.4
8525,337.0,10.0,1,21.0,1.5,69.0,983.0,1224.0,90.39,3.84,1.27,135.58
8527,174.0,10.0,1,9.0,1.5,116.0,787.0,1747.0,56.15,9.04,1.08,84.22
8529,207.0,10.0,1,11.5,4.5,138.5,509.0,1975.5,46.46,7.3,2.15,69.7
8532,144.0,142.0,2,17.5,0.5,18.5,461.0,4685.5,64.33,3.57,0.99,96.5
8534,330.0,10.0,1,20.0,4.0,68.5,127.0,4014.0,28.59,5.84,1.38,42.89
8537,477.0,10.0,1,9.67,2.62,79.67,232.33,2871.67,26.26,4.93,1.61,39.4
8547,332.0,10.0,1,16.0,1.5,131.0,180.0,3830.0,52.64,7.98,1.34,78.95
8549,482.0,10.0,1,15.0,1.5,106.0,860.0,4521.0,43.97,5.74,1.08,65.96
8555,97.0,53.0,2,3.0,1.5,160.0,329.0,2985.0,52.33,6.63,1.51,78.5
8557,418.0,10.0,1,25.0,2.0,71.5,561.5,4048.5,74.32,9.75,1.92,111.48
8563,124.0,49.0,2,23.75,3.11,61.5,425.25,3260.0,40.6,6.95,0.94,60.9
8568,405.0,10.0,1,23.0,1.5,110.0,349.0,1442.0,28.24,2.49,1.59,42.36
8569,263.0,10.0,1,12.33,10.4,130.67,785.33,3303.0,33.9,1.03,1.61,50.85
8573,321.0,10.0,1,24.5,3.5,106.5,408.0,2713.0,26.8,9.86,2.2,40.2
8580,4.0,10.0,1,23.0,1.0,120.5,168.5,4183.0,83.86,9.22,0.68,125.79
8583,254.0,10.0,1,16.0,12.0,151.0,634.0,1738.5,66.46,3.58,1.08,99.68
8588,158.0,10.0,1,16.67,8.5,61.0,511.0,3543.33,84.81,8.71,0.59,127.22
8603,225.0,83.0,2,11.0,1.5,40.0,523.0,3476.0,54.13,6.03,1.36,81.2
8604,233.0,213.0,2,2.0,1.5,136.0,95.0,4977.0,27.24,8.75,1.18,40.86
8612,236.0,10.0,1,22.0,1.5,58.0,399.0,4364.0,55.76,6.01,1.56,83.64
8615,199.0,10.0,1,28.0,1.5,30.0,306.0,4412.0,14.61,6.71,0.67,21.92
8618,472.0,10.0,1,12.5,4.5,105.0,440.0,2715.0,5.35,1.49,2.31,8.02
8620,215.5,27.5,2,21.5,3.5,137.5,110.0,4094.5,65.44,3.79,1.38,98.16
8622,188.0,162.0,2,13.0,7.0,27.5,826.0,3031.0,31.27,4.58,1.13,46.9
8627,342.0,10.0,1,1.0,1.5,124.0,421.0,2181.0,73.59,2.68,2.18,110.38
8631,239.0,10.0,1,11.0,1.5,105.0,894.0,2076.0,76.85,5.27,2.24,115.28
8636,454.0,10.0,1,7.0,1.5,183.0,179.0,2779.0,7.15,4.57,1.45,10.73
8639,352.0,10.0,1,29.0,1.5,100.0,485.0,2722.0,77.04,1.85,1.7,115.56
8650,279.0,10.0,1,20.0,1.5,87.0,799.0,2999.0,65.85,7.38,1.05,98.78
8652,155.67,113.5,3,23.0,1.5,140.0,58.0,2901.0,58.28,5.3,1.98,87.43
8653,421.0,10.0,1,11.0,1.0,102.0,491.0,4008.5,24.73,6.88,2.04,37.1
8654,347.0,10.0,1,12.5,10.74,104.25,653.0,2899.75,61.92,6.56,2.06,92.88
8655,427.0,10.0,1,14.0,1.5,144.0,802.0,1844.0,73.47,8.49,1.95,110.2
8660,323.0,10.0,1,16.5,11.5,135.0,311.5,2251.5,28.13,9.76,0.86,42.2
8664,352.0,83.0,2,19.0,1.5,42.0,990.0,1117.0,12.78,8.0,1.09,19.17
8673,178.5,69.5,2,9.0,8.0,74.0,519.5,3501.5,73.16,5.5,1.62,109.73
8674,89.0,57.0,2,10.0,1.5,64.0,222.0,1993.0,70.03,6.3,0.67,105.04
8676,300.0,176.0,2,19.0,1.5,60.0,827.0,2707.0,22.38,6.57,1.14,33.57
8680,288.0,10.0,1,8.0,1.5,125.0,699.0,3341.0,50.52,9.22,1.62,75.77
8681,445.0,10.0,1,8.0,1.0,69.0,884.0,2389.0,69.68,7.59,1.28,104.52
8686,321.0,10.0,1,14.33,8.38,79.67,860.67,3009.67,79.84,2.62,1.42,119.76
8687,124.33,94.41,3,13.0,1.5,105.0,853.0,1001.0,52.57,4.25,1.54,78.86
8688,279.67,88.14,3,8.0,1.5,106.0,915.0,3429.0,28.46,3.48,2.45,42.69
8691,411.0,10.0,1,20.0,8.0,129.5,704.0,3675.5,41.17,6.22,1.49,61.75
8693,175.0,10.0,1,25.0,2.0,73.0,102.5,3749.0,57.65,6.14,2.17,86.48
8694,436.0,13.0,2,16.25,9.2,127.25,463.25,3213.25,34.29,4.32,1.57,51.43
8695,300.75,122.42,4,12.0,1.5,45.0,720.0,4472.0,81.5,7.6,2.3,122.25
8696,245.0,35.0,2,20.0,1.5,125.0,561.0,4092.0,19.37,5.18,1.51,29.06
8703,131.5,57.5,2,10.67,10.87,130.0,181.33,3499.33,31.5,6.9,0.89,47.25
8704,190.67,156.72,3,5.0,3.0,127.0,587.5,1649.0,96.44,9.37,2.07,144.66
8707,347.5,86.5,2,7.0,1.5,84.0,594.0,4242.0,34.16,5.04,1.43,51.25
8712,17.0,10.0,1,20.67,8.26,104.0,509.0,2865.33,78.01,1.1,2.11,117.02
8727,361.0,10.0,1,6.0,1.5,171.0,918.0,1689.0,29.91,4.51,1.47,44.86
8731,415.0,10.0,1,28.0,1.5,36.0,523.0,3976.0,63.21,2.35,0.7,94.82
8734,126.5,73.3,4,15.0,6.0,60.0,293.5,3161.5,68.07,4.96,2.05,102.1
